user_id,country1_rate,country2_rate,country3_rate,country4_rate,country5_rate,country6_rate,country7_rate,country8_rate,country9_rate,country10_rate,country1_norm_rate,country2_norm_rate,country3_norm_rate,country4_norm_rate,country5_norm_rate,country6_norm_rate,country7_norm_rate,country8_norm_rate,country9_norm_rate,country10_norm_rate
660,112,59,22,35,75,26,114,5,15,54,1.393086916399593,1.1743662456325803,1.1147151536052162,1.0285524651212388,0.7806690382519557,0.5182042333315408,0.5182042333315408,0.3989020492768075,0.291941470469113,0.0260827241057609
661,5,96,15,34,33,85,8,35,69,91,-1.2140634791432046,-1.4502818035715783,-1.581514206031786,-1.5918069434796454,-1.6386847575986092,-1.7314940945577384,-1.7314940945577384,-1.7783628097220985,-1.7783628097220985,-1.843979010952202
662,87,26,85,51,55,4,23,15,2,112,0.2994835625645271,0.2557394284111246,-0.0442203486407793,-0.1379577789694989,-0.3566784497365126,-0.419170069955659,-0.5316549863501225,-0.5555154231610699,-0.5753991205035263,-0.6066449306130971
663,33,13,85,43,32,19,28,41,30,35,1.043133843172373,0.5182042333315408,0.1901232271810208,-0.6300792881952788,-0.6483060107591959,-0.8816080595773437,-1.2713285274894763,-1.284438657605381,-1.2862413004963185,-1.4502818035715783
664,20,32,88,10,6,85,1,37,84,24,1.5680634530132052,1.393086916399593,0.5182042333315408,0.1901232271810208,-0.0874837780232653,-0.1379577789694989,-0.2691901814297064,-0.3566784497365126,-0.3566784497365126,-0.4660387851200188
665,91,101,35,8,85,32,26,30,55,20,1.043133843172373,0.8462852394820606,0.4335381672281808,0.2994835625645271,0.2557394284111246,0.2265766723088562,0.0807628917975146,-0.0442203486407793,-0.0650508887138281,-0.1379577789694989
666,28,26,20,27,24,42,19,37,6,43,0.3307293726741014,-0.2316952092982209,-0.3566784497365126,-0.4660387851200188,-0.9253521937307462,-1.190868914987446,-1.231561132804566,-1.4502818035715783,-1.544019233900298,-1.8148162548499336
667,26,112,33,5,35,28,2,8,34,15,2.2679695994676474,1.6664877548583603,1.6022979927854315,1.5680634530132052,1.393086916399593,0.955645574865568,0.9219962409014122,0.8931539546464216,0.7806690382519557,0.7568086014410095
668,22,24,14,41,33,26,28,15,19,10,1.83052825793362,0.8052751137132456,0.6640180138428824,0.619152235224008,0.2994835625645271,0.1901232271810208,0.1901232271810208,0.0807628917975146,0.0807628917975146,-0.2316952092982209
669,32,30,27,41,19,88,14,26,9,16,-0.2499854396062613,-0.9203047936361228,-0.9399335717818804,-1.0840518432175104,-1.2862413004963185,-1.2988598007328775,-1.366158468661189,-1.3773749133159077,-1.3867268442649332,-1.4502818035715783
670,35,91,18,22,20,31,27,26,38,32,0.5182042333315408,0.5182042333315408,0.5182042333315408,0.4410087024725951,0.3307293726741014,0.1901232271810208,-0.1379577789694989,-0.2415623072275573,-0.3019982820447589,-0.3019982820447589
671,15,5,28,20,19,25,35,33,37,36,0.5182042333315408,0.5182042333315408,0.1901232271810208,-0.0442203486407793,-0.0700789501107716,-0.1379577789694989,-0.3566784497365126,-0.3566784497365126,-0.4362132391063367,-0.4714171622700279
672,19,28,31,87,43,32,10,26,20,42,0.6119416636602604,0.5182042333315408,0.1901232271810208,-0.0442203486407793,-0.2837715594808406,-0.3254326396269382,-0.3284564277020593,-0.3566784497365126,-0.3868468181181675,-0.4641201827448695
673,35,28,27,20,24,19,32,41,26,85,1.83052825793362,0.9119014407121656,0.5182042333315408,0.4172562314390734,0.4088438979480345,0.279599865222072,0.2557394284111246,0.1758588356092587,-0.0650508887138281,-0.1379577789694989
674,19,6,35,24,32,41,64,20,42,28,-0.3216831424137897,-0.4004225838899151,-0.7941197912705387,-0.8846248964155093,-0.9815946519279792,-1.0128404620375524,-1.319049401111371,-1.4190359934620052,-1.437070487887664,-1.4502818035715783
675,19,28,20,15,13,37,32,41,14,9,2.049248928700633,1.5680634530132052,0.7568086014410095,0.5182042333315408,0.5182042333315408,0.3307293726741014,-0.0285974435859927,-0.0744582293919784,-0.2691901814297064,-0.4227073314774977
676,35,13,19,33,24,20,41,43,28,14,2.7679025612208186,1.83052825793362,1.393086916399593,1.2681036759613,0.6931807699451507,0.5182042333315408,0.4784368386466293,0.0807628917975146,-0.1379577789694989,-0.3309466061168641
677,19,32,2,28,1,42,6,41,30,7,1.83052825793362,1.2681036759613,1.1743662456325803,0.7806690382519557,0.3541637302562808,0.3101528635775518,0.2557394284111246,0.2466889178966277,0.0495170816879425,0.0260827241057609
678,35,2,33,20,43,19,24,37,27,29,2.092993062854035,2.049248928700633,1.5024472517831002,1.2248402465788142,1.1743662456325803,0.8210482390089426,0.8034920647667755,0.619152235224008,0.5182042333315408,0.3750416124658578
679,19,20,32,26,28,38,91,25,15,13,-0.4660387851200188,-0.6877151406271274,-0.7576663461427033,-0.7941197912705387,-0.7941197912705387,-0.7941197912705387,-0.7941197912705387,-0.7941197912705387,-0.8878572215992583,-0.9191030317088305
680,15,28,8,19,26,20,29,42,32,10,1.393086916399593,1.043133843172373,0.7806690382519557,0.1901232271810208,0.1602976811673387,-0.0993600135400262,-0.5417497865393693,-0.5687712213893742,-0.5753991205035263,-0.5997014172554161
681,32,20,41,2,28,13,24,37,29,14,0.7369249040985532,0.3638131716136507,0.0807628917975146,0.0807628917975146,-0.0902369053476054,-0.1884317799157326,-0.2691901814297064,-0.3169110550516011,-0.3388237011024701,-0.3415942655456845
682,13,28,24,43,15,30,19,32,10,20,-0.9815946519279792,-1.085747352293223,-1.1800974455652675,-1.2042210489586886,-1.2862413004963185,-1.3846656023414747,-1.406537669418176,-1.500755804517812,-1.6818683961484164,-1.7236826420303455
683,35,28,19,38,5,26,15,4,20,13,1.83052825793362,0.9119014407121656,0.9009654071738132,0.8462852394820606,0.8462852394820606,0.5182042333315408,0.5182042333315408,0.3307293726741014,0.0204261550342001,-0.0067253765092915
684,35,27,5,55,15,33,24,4,32,20,1.3533195217146827,0.9119014407121656,0.5182042333315408,-0.1379577789694989,-0.2108646692251698,-0.3019982820447589,-0.4015442283553869,-0.419170069955659,-0.6483060107591959,-0.6595224554139156
685,35,15,33,5,13,10,41,20,19,43,2.15860926408414,1.6664877548583603,1.305598648092788,1.1743662456325803,1.1238922446863469,0.7201002371164753,0.6924065374822592,0.5536724502126771,0.5182042333315408,0.5182042333315408
686,28,24,2,19,27,41,6,42,32,13,0.70567909398898,0.70567909398898,0.5182042333315408,0.3989020492768075,0.1901232271810208,0.0588908247208133,-0.0067253765092915,-0.055937527431869,-0.0783066869421312,-0.1379577789694989
687,30,38,32,36,8,15,19,37,41,42,1.2681036759613,0.5182042333315408,0.143254512016661,0.0807628917975146,-0.1379577789694989,-0.2691901814297064,-0.3348063826598114,-0.4004225838899151,-0.6300792881952788,-0.6595224554139156
688,35,5,26,15,14,41,2,28,13,87,2.6179226726948674,2.48669027023466,1.4555785366187393,0.9954129695504784,0.955645574865568,0.8511819709171419,0.8462852394820606,0.809831794354224,0.791605071790308,0.7806690382519557
689,33,13,85,41,14,19,4,87,28,1,1.6555517213200102,1.5919238898241517,1.1743662456325803,1.0221366587787395,1.001692031869149,0.9306489267779094,0.8761107854957451,0.8462852394820606,0.7642649879444307,0.7444669961939684
690,76,112,87,18,25,41,38,27,63,14,0.2557394284111246,-0.0067253765092915,-0.0285974435859927,-0.3019982820447589,-0.4660387851200188,-0.7851003821667444,-1.0565845961909548,-1.0753320822566987,-1.0969637969479418,-1.1404275199849756
691,2,19,28,32,18,20,15,10,36,27,0.1901232271810208,0.143254512016661,-0.6066449306130971,-0.6483060107591959,-0.7941197912705387,-1.085747352293223,-1.1222007974210586,-1.2862413004963185,-1.3906307115442107,-1.4502818035715783
692,19,41,26,30,15,27,33,63,2,28,-0.4941600142186371,-0.7156046786875085,-0.7941197912705387,-1.1164449902956106,-1.1222007974210586,-1.231561132804566,-1.3565443732428588,-1.4502818035715783,-1.4502818035715783,-1.494025937724981
693,54,5,35,13,22,28,15,19,101,26,0.5182042333315408,0.4145997050734823,0.3237858593164182,0.2290480923175228,-0.1692035890790722,-0.1942002371667307,-0.3066851535611954,-0.4596058242151067,-0.5316549863501225,-0.6118525656313605
696,38,35,13,87,33,2,34,39,6,41,3.1428522825357,3.1428522825357,2.8147712763851795,2.8147712763851795,2.515219053378184,2.48669027023466,2.15860926408414,2.15860926408414,1.9880071408858688,1.8359962747027951
697,63,88,4,31,36,38,42,19,28,15,1.5024472517831002,1.1743662456325803,0.8462852394820606,0.8462852394820606,0.7464344984797294,0.70567909398898,0.68353639391133,0.5556992054630285,0.5182042333315408,0.5182042333315408
698,19,30,21,42,9,28,1,37,17,7,-0.2108646692251698,-0.5178410492490486,-0.6066449306130971,-0.6229470924093972,-0.7042345841060129,-0.7941197912705387,-0.851177357557586,-0.9253521937307462,-1.007525754149755,-1.215938227749778
699,38,8,64,19,33,110,1,32,20,37,-0.5024922302478543,-0.6300792881952788,-0.6628873888103313,-0.8816080595773437,-0.9581602943457986,-1.1222007974210586,-1.231561132804566,-1.2466453169953928,-1.380477334177851,-1.4131405575922744
700,26,101,32,50,35,19,114,36,31,37,0.0639382248154367,-0.0067253765092915,-0.0817153207722672,-0.1379577789694989,-0.4554555268570991,-0.4621790085770715,-0.4660387851200188,-0.5138175724234927,-0.5869107347544208,-0.6270967335939108
701,33,13,19,27,41,26,14,110,20,63,1.2681036759613,1.0806288153038608,0.8462852394820606,0.6822447364068006,0.4244668030028187,0.3541637302562808,0.0564605950456235,-0.1379577789694989,-0.1884317799157326,-0.2691901814297064
702,5,13,22,35,51,8,104,110,15,30,-0.7941197912705387,-1.001328847786655,-1.0794076227057734,-1.1935227552798666,-1.231561132804566,-1.2988598007328775,-1.4502818035715783,-1.4502818035715783,-1.494025937724981,-1.4971505187359382
703,38,64,19,14,37,32,21,41,24,29,0.8462852394820606,0.1901232271810208,0.0134642238692031,-0.0592183374933747,-0.3019982820447589,-0.4295853399921834,-0.5316549863501225,-0.7439216045371261,-0.8744661601237276,-0.8787858573738986
704,13,28,19,8,18,27,87,14,35,15,1.1743662456325803,1.043133843172373,0.3307293726741014,0.2994835625645271,0.1901232271810208,0.143254512016661,-0.1379577789694989,-0.2199780305071289,-0.3169110550516011,-0.419170069955659
705,35,112,5,51,32,13,33,41,24,4,1.92426568826234,1.83052825793362,1.2399824468626854,0.8931539546464216,0.7201002371164753,0.3213556296412283,0.2721434787186508,0.1579584226564613,0.0573285342153341,-0.0067253765092915
706,5,15,112,63,26,35,27,33,18,20,2.15860926408414,1.1743662456325803,1.1743662456325803,1.1014593553769096,1.001692031869149,0.9868913849751412,0.5182042333315408,0.3800648623207963,0.2557394284111246,0.2419254913100506
707,87,48,5,33,101,57,14,4,93,63,2.7679025612208186,2.6179226726948674,2.39295283990594,2.3226497671594,2.175876685460484,2.15860926408414,2.133372263611022,2.092993062854035,2.092993062854035,2.049248928700633
708,19,30,32,28,37,20,29,42,41,6,0.8931539546464216,-0.2316952092982209,-0.3019982820447589,-0.5316549863501225,-0.5316549863501225,-1.0128404620375524,-1.046489796001708,-1.154365601945618,-1.2862413004963185,-1.319049401111371
709,38,33,19,8,14,28,32,41,24,9,1.5024472517831002,1.5024472517831002,1.3384067487078404,0.7806690382519557,0.5953997641904863,0.5182042333315408,0.1245070259509171,0.0617437030351655,0.0409954971126008,0.0398805234298477
710,19,8,33,26,13,27,28,38,41,43,0.5778553253589074,0.5182042333315408,0.3723904528201991,0.3307293726741014,0.2994835625645271,-0.0650508887138281,-0.1379577789694989,-0.2691901814297064,-0.3085599021677692,-0.4362132391063367
711,19,20,38,13,37,24,8,18,7,9,0.3723904528201991,0.2994835625645271,0.2557394284111246,-0.1379577789694989,-0.3019982820447589,-0.5555154231610699,-0.7941197912705387,-1.231561132804566,-1.413828358443743,-1.666712205534748
712,18,64,25,27,112,28,35,15,9,1,0.1901232271810208,0.0807628917975146,-0.3566784497365126,-0.4004225838899151,-0.6748176072158043,-0.6931717893780714,-0.700382360941819,-0.7941197912705387,-0.8570726042588316,-0.9871086184179038
713,36,32,19,16,8,24,14,20,38,33,1.393086916399593,0.8210482390089426,0.6822447364068006,0.6119416636602604,0.5182042333315408,0.4509055654032315,0.3966927495720901,0.3109951768154229,0.2994835625645271,0.2557394284111246
714,26,5,35,43,33,4,22,76,24,13,1.5024472517831002,1.4659938066552638,1.2837265810160878,1.2681036759613,0.5182042333315408,0.5182042333315408,0.5182042333315408,0.5182042333315408,0.4807092612000528,0.4657112723474575
715,32,22,36,20,33,19,16,42,14,24,1.1743662456325803,-0.1379577789694989,-0.6066449306130971,-0.7941197912705387,-0.895067793163006,-0.9447143514707778,-1.0565845961909548,-1.1389640605090392,-1.2026734970428836,-1.2642060090384468
716,35,24,43,42,27,69,13,21,5,37,1.9849193196515116,1.0088993034001443,0.9219962409014122,0.8221723815689951,0.809831794354224,0.7806690382519557,0.7201002371164753,0.6703577434303333,0.6275645687150482,0.5953997641904863
717,32,30,19,28,42,20,14,6,36,10,2.48669027023466,0.7568086014410095,0.2994835625645271,0.2557394284111246,-0.0006215438367229,-0.3169110550516011,-0.4660387851200188,-0.4660387851200188,-0.4660387851200188,-0.5316549863501225
718,26,15,19,6,13,20,43,36,27,10,1.5024472517831002,1.0806288153038608,0.6494366357917483,0.0495170816879425,-0.2473181143530052,-0.3129343155831089,-0.5972711875802263,-0.6151665151884366,-0.6483060107591959,-0.6628873888103313
719,35,19,27,31,8,37,20,42,15,43,0.5182042333315408,-0.6691365508322459,-0.7941197912705387,-0.7941197912705387,-0.895067793163006,-0.9667940050339704,-1.0303381156989126,-1.325879340272868,-1.406537669418176,-1.4217530204280555
720,51,35,5,19,33,22,25,13,41,112,1.0103257425573204,0.8761107854957451,0.1682511601043173,-0.5129075002843787,-0.5239354332642292,-0.5316549863501225,-0.7941197912705387,-0.9399335717818804,-0.9754277157221424,-1.0128404620375524
721,13,8,19,20,30,24,28,27,42,9,0.5182042333315408,0.5182042333315408,0.0260827241057609,-0.0221644826810794,-0.0847554536477933,-0.2819933426453377,-0.3019982820447589,-0.3566784497365126,-0.6676307286582909,-0.7104180311592415
722,100,70,77,79,31,38,54,116,35,99,1.1743662456325803,1.0806288153038608,1.043133843172373,0.955645574865568,0.6563436043422852,0.5182042333315408,0.5182042333315408,0.5182042333315408,0.4557126131123931,0.2557394284111246
723,28,19,1,42,24,29,10,32,7,17,-0.1379577789694989,-0.7941197912705387,-0.7941197912705387,-0.885677281359056,-0.9840614264103128,-1.3846656023414747,-1.4701655009140346,-1.5099328955989462,-1.556114386200779,-1.690848839808858
724,19,15,26,43,91,13,33,42,87,29,0.5686782342777744,0.143254512016661,0.0807628917975146,-0.1094289958259759,-0.1379577789694989,-0.2199780305071289,-0.2316952092982209,-0.3782424595304434,-0.419170069955659,-0.5112913376925041
725,35,26,31,13,5,91,33,15,85,42,2.58042770056338,1.1743662456325803,1.0806288153038608,1.070761717374521,1.0285524651212388,0.955645574865568,0.8761107854957451,0.6056925016383458,0.4088438979480345,0.201594591032437
726,13,38,28,24,27,19,32,37,20,9,0.7806690382519557,0.6822447364068006,0.3307293726741014,0.2815556387311628,0.143254512016661,0.1037861202993061,0.0617437030351655,-0.1765555443989717,-0.3309466061168641,-0.3430993393562984
727,75,66,8,22,2,32,50,56,35,27,-0.7941197912705387,-0.7941197912705387,-1.0811906716522437,-1.2589012166504423,-1.3321726413573916,-1.4502818035715783,-1.4502818035715783,-1.4502818035715783,-1.4600752664417431,-1.4714483200974178
728,13,19,32,15,21,28,33,91,64,20,-0.1692035890790722,-0.3254326396269382,-0.4362132391063367,-0.5316549863501225,-0.6066449306130971,-0.6483060107591959,-0.7941197912705387,-0.7941197912705387,-0.7941197912705387,-0.9191030317088305
729,48,71,77,27,5,57,35,90,99,108,0.5182042333315408,0.2994835625645271,0.1901232271810208,0.1536697820531854,-0.050469510662694,-0.0650508887138281,-0.0981903842845875,-0.1379577789694989,-0.1379577789694989,-0.1379577789694989
730,35,41,13,29,32,85,37,8,42,19,0.9119014407121656,0.6893769321926811,0.5182042333315408,0.4817507882037053,0.4244668030028187,0.1901232271810208,0.1602976811673387,0.0807628917975146,-0.0442203486407793,-0.2166972204456232
731,22,35,32,41,19,27,38,76,33,14,0.70567909398898,-0.2108646692251698,-0.7941197912705387,-0.9094198253809446,-0.9253521937307462,-1.0565845961909548,-1.1222007974210586,-1.1222007974210586,-1.215938227749778,-1.231561132804566
732,35,32,15,19,33,13,87,41,26,8,2.705410941001672,1.9180165262404247,1.5919238898241517,1.424332726509166,1.305598648092788,1.1014593553769096,0.955645574865568,0.9254772064839096,0.8462852394820606,0.8462852394820606
733,32,6,14,30,41,43,1,19,24,21,-0.6300792881952788,-1.1222007974210586,-1.139468218797402,-1.319049401111371,-1.3287703198121268,-1.4502818035715783,-1.544019233900298,-1.581514206031786,-1.669002474338592,-1.669002474338592
734,28,38,30,91,25,41,51,87,19,79,-0.9581602943457986,-1.1222007974210586,-1.2572929764242131,-1.319049401111371,-1.3565443732428588,-1.4199974030038394,-1.4502818035715783,-1.4502818035715783,-1.4815276136811515,-1.6143223066468384
735,87,31,26,19,13,32,27,20,36,95,-0.1379577789694989,-0.2691901814297064,-0.7941197912705387,-1.158654242548894,-1.1768809651128125,-1.253433199881266,-1.340921468188072,-1.4502818035715783,-1.669002474338592,-1.7783628097220985
736,55,36,16,26,37,30,14,8,88,19,1.5024472517831002,0.5182042333315408,0.5182042333315408,0.2557394284111246,0.1144122257616704,0.0807628917975146,0.0807628917975146,0.0807628917975146,-0.0067253765092915,-0.2108646692251698
737,8,35,20,15,116,22,13,14,110,21,1.5680634530132052,1.0103257425573204,0.9693156167885056,0.6822447364068006,0.5182042333315408,0.4307159650247357,0.4244668030028187,0.3193672599069822,0.1901232271810208,0.1245070259509171
738,26,33,19,2,16,85,41,42,14,28,0.5182042333315408,0.3307293726741014,0.0807628917975146,-0.0942136448160965,-0.419170069955659,-0.4660387851200188,-0.5432343159789644,-0.5441533103939508,-0.5986672769681018,-0.6066449306130971
739,19,22,13,91,1,87,41,35,36,55,0.5182042333315408,0.3723904528201991,0.3541637302562808,0.2557394284111246,0.1144122257616704,0.0807628917975146,-0.0343532507114406,-0.0442203486407793,-0.2108646692251698,-0.2691901814297064
740,19,38,110,37,43,32,13,31,23,15,-1.291897869567879,-1.4502818035715783,-1.4502818035715783,-1.677414807829631,-1.7026518083027478,-1.7543568824427918,-1.843979010952202,-1.843979010952202,-1.8877231451056056,-1.9814605754343253
741,5,34,15,28,33,13,27,87,100,19,0.5182042333315408,-0.4362132391063367,-0.5597762154487385,-0.5890691624264638,-0.7250501057651665,-0.7517867582188588,-0.9322591622812844,-0.9815946519279792,-1.0565845961909548,-1.110049649045113
742,28,88,19,32,63,36,20,8,24,7,1.043133843172373,0.1901232271810208,0.0409954971126008,-0.0874837780232653,-0.1379577789694989,-0.5625331986937008,-0.5753991205035263,-0.5753991205035263,-0.7678733107784976,-0.8246389546333778
743,99,5,69,101,22,38,87,34,33,19,1.5024472517831002,1.065005910249073,0.3541637302562808,0.1901232271810208,0.143254512016661,-0.0442203486407793,-0.1379577789694989,-0.1976088709968667,-0.2316952092982209,-0.3120415781514075
744,35,88,20,19,26,14,28,42,32,8,2.2679695994676474,1.305598648092788,0.955645574865568,0.8546975729731007,0.7806690382519557,0.7497908259083774,0.6822447364068006,0.6725952950494319,0.5838204345616457,0.5182042333315408
746,35,33,112,19,5,22,48,26,13,15,0.4307159650247357,0.1144122257616704,-0.5625331986937008,-0.6969106042629768,-0.7941197912705387,-0.7941197912705387,-0.7941197912705387,-0.8364528243222187,-1.0128404620375524,-1.3906307115442107
747,27,88,19,33,13,36,20,2,21,32,1.1743662456325803,1.1743662456325803,0.8931539546464216,0.70567909398898,0.5182042333315408,0.4585531413041729,0.3932209928932491,0.2557394284111246,0.1901232271810208,0.1758588356092587
748,5,35,33,112,14,80,38,34,22,26,0.2557394284111246,0.1081029756433909,-0.1976088709968667,-0.3566784497365126,-0.475980633791247,-0.5316549863501225,-0.6066449306130971,-0.6748176072158043,-0.6748176072158043,-0.7941197912705387
749,35,28,19,26,37,20,24,42,14,43,2.48669027023466,1.5024472517831002,1.4144255184256445,1.1743662456325803,0.7681707142081264,0.5182042333315408,0.5182042333315408,0.3577041727686951,0.3499575635107619,0.143254512016661
750,35,24,33,43,19,28,42,6,112,27,1.6118075871666078,1.2129640110620532,1.1743662456325803,1.043133843172373,0.4132183113633743,0.3541637302562808,0.2598727324256235,0.0807628917975146,-0.0067253765092915,-0.1379577789694989
751,19,26,32,91,15,37,4,8,13,20,-0.1379577789694989,-0.5129075002843787,-0.7120995397329087,-0.7941197912705387,-0.903480126654046,-0.9399335717818804,-0.9399335717818804,-1.0565845961909548,-1.085747352293223,-1.175117088735658
752,33,38,5,25,21,19,110,28,64,41,1.393086916399593,1.1743662456325803,1.1743662456325803,0.8462852394820606,0.143254512016661,0.1214551096146334,-0.0067253765092915,-0.0221644826810794,-0.0442203486407793,-0.134933990894379
753,35,19,4,30,8,110,26,28,15,27,1.0806288153038608,0.2480198753252312,0.1901232271810208,0.0588908247208133,-0.0874837780232653,-0.1379577789694989,-0.2108646692251698,-0.2537510752579173,-0.2837715594808406,-0.2893797818081987
754,19,35,30,26,20,27,33,42,37,28,0.9219962409014122,-0.1379577789694989,-0.4816616901748055,-0.5024922302478543,-0.7941197912705387,-0.7941197912705387,-0.7941197912705387,-1.1503220265196743,-1.2085379043027744,-1.2988598007328775
755,1,20,30,32,13,2,29,10,9,42,0.2994835625645271,0.2557394284111246,0.0409954971126008,-0.1379577789694989,-0.1379577789694989,-0.1379577789694989,-0.2389057808619663,-0.2691901814297064,-0.3826283598275143,-0.4295853399921834
756,38,33,27,110,28,20,19,32,37,6,0.2994835625645271,0.2557394284111246,0.1144122257616704,0.0807628917975146,-0.0067253765092915,-0.2266283211723433,-0.2510891604007128,-0.4803031766917809,-0.5380565669579376,-0.7066315229637338
757,21,18,32,35,2,28,20,41,42,10,1.5024472517831002,1.5024472517831002,1.305598648092788,1.305598648092788,1.1743662456325803,0.8462852394820606,0.8462852394820606,0.5953997641904863,0.4088438979480345,0.3932209928932491
758,27,32,7,37,9,42,20,24,17,36,-0.7941197912705387,-0.7941197912705387,-0.9253521937307462,-1.231561132804566,-1.6001140740970112,-1.669002474338592,-1.7783628097220985,-1.997083480489112,-2.313652872388735,-2.398071376895303
759,26,35,34,28,19,6,18,41,14,39,0.7369249040985532,0.5182042333315408,0.5182042333315408,0.2265766723088562,0.1602976811673387,-0.2108646692251698,-0.2691901814297064,-0.4166019211795298,-0.4660387851200188,-0.5316549863501225
760,33,19,32,20,37,26,64,6,16,21,0.6640180138428824,0.452588032101437,0.2014363653241401,0.1989902814013055,0.0260827241057609,-0.1379577789694989,-0.1976088709968667,-0.2108646692251698,-0.3566784497365126,-0.3797016782383041
761,51,35,5,31,26,21,91,15,20,112,2.48669027023466,1.9314762598260875,1.83052825793362,1.83052825793362,1.6664877548583603,1.3533195217146827,1.2837265810160878,1.2129640110620532,1.2046506462003206,1.1743662456325803
762,85,25,19,13,84,1,36,7,42,8,0.5182042333315408,-0.7941197912705387,-1.1222007974210586,-1.544019233900298,-1.7783628097220985,-1.7976616924368358,-1.9606300353612756,-2.005495813980151,-2.026563223070751,-2.106443815872618
763,5,35,21,20,76,41,37,85,13,32,0.1144122257616704,0.0182712715783658,-0.0248263975382851,-0.128164316099334,-0.2691901814297064,-0.3449350580174781,-0.346009148723488,-0.3903277837006684,-0.3947168272612107,-0.419170069955659
764,15,19,37,8,30,28,2,20,43,29,0.2557394284111246,0.0550310481778661,-0.0442203486407793,-0.2691901814297064,-0.4362132391063367,-0.4660387851200188,-0.4660387851200188,-0.5024922302478543,-0.6066449306130971,-0.9875149106855826
765,22,59,35,33,15,20,8,37,19,42,1.5024472517831002,0.5182042333315408,0.1245070259509171,-0.0783066869421312,-0.551096823751634,-0.5720341871071095,-0.6628873888103313,-0.6869912994662872,-0.8487999589622924,-0.9920099219645035
766,28,19,13,32,26,14,8,15,24,87,1.2681036759613,0.974664763627916,0.3307293726741014,0.1245070259509171,0.0807628917975146,-0.0067253765092915,-0.0285974435859927,-0.3566784497365126,-0.4239771176648241,-0.4660387851200188
767,109,19,54,96,32,37,34,14,31,87,1.1743662456325803,0.8818602883417553,0.5182042333315408,0.5182042333315408,0.4221805242143142,0.360725350379291,0.2994835625645271,0.0775698893045654,0.0409954971126008,-0.0067253765092915
768,38,20,32,15,27,8,13,35,42,37,2.2679695994676474,1.393086916399593,1.3618411062900198,1.3257882484712835,1.305598648092788,1.305598648092788,1.0887798962020103,1.065005910249073,1.049705126947995,1.0303306819567428
769,15,63,28,20,19,14,32,38,35,13,-0.9191030317088305,-1.085747352293223,-1.1222007974210586,-1.1371135704279007,-1.2116774354621096,-1.272646783666877,-1.319049401111371,-1.3998078026253449,-1.4502818035715783,-1.4502818035715783
770,35,87,26,20,22,37,13,36,8,54,-0.3566784497365126,-0.3566784497365126,-0.4660387851200188,-0.4660387851200188,-0.6931717893780714,-0.7145850019007158,-0.8277691252346945,-0.9287171271271618,-0.9581602943457986,-1.1222007974210586
771,19,32,28,24,27,42,20,37,9,36,1.393086916399593,0.619152235224008,0.3869718308713332,0.1006465891399698,-0.1379577789694989,-0.3129343155831089,-0.6483060107591959,-0.6628873888103313,-0.7542180472792607,-0.7941197912705387
772,22,35,28,33,25,5,20,87,41,42,0.955645574865568,0.9400226698107802,0.1081029756433909,0.0807628917975146,-0.0067253765092915,-0.0650508887138281,-0.1233764009183636,-0.3019982820447589,-0.3260881461327341,-0.3686086681419857
773,2,27,28,38,24,31,43,36,30,7,1.44455060363889,1.1743662456325803,0.8462852394820606,0.5182042333315408,0.5182042333315408,0.5182042333315408,0.143254512016661,0.143254512016661,-0.0067253765092915,-0.0492872367666546
774,33,2,5,6,24,88,19,41,42,29,1.043133843172373,0.8931539546464216,0.6640180138428824,0.5182042333315408,0.2557394284111246,0.1901232271810208,-0.0285974435859927,-0.0629678347065221,-0.080215521887008,-0.1102326235201596
775,35,13,6,26,19,28,20,27,37,33,0.2265766723088562,0.1322265790368105,-0.1817019131229026,-0.2316952092982209,-0.2396166822837441,-0.4362132391063367,-0.6595224554139156,-0.6748176072158043,-0.7472510761061789,-0.7941197912705387
776,43,2,28,37,64,15,8,30,32,20,1.7112260738788847,1.043133843172373,0.955645574865568,0.955645574865568,0.8462852394820606,0.70567909398898,0.0409954971126008,-0.1976088709968667,-0.2691901814297064,-0.5024922302478543
777,38,35,56,82,13,69,41,14,26,15,1.305598648092788,1.1238922446863469,0.1901232271810208,0.1901232271810208,-0.5316549863501225,-0.7941197912705387,-1.057967202713803,-1.0733376688454488,-1.2862413004963185,-1.2862413004963185
778,33,22,48,91,110,19,15,21,30,5,0.143254512016661,-0.0186555949147646,-0.1379577789694989,-0.1379577789694989,-0.1379577789694989,-0.2572599630242322,-0.4441667180433187,-0.5024922302478543,-0.5178410492490486,-0.6300792881952788
779,35,112,33,5,28,15,26,34,13,1,0.9283054910196904,0.9119014407121656,0.8462852394820606,0.5182042333315408,0.3869718308713332,0.2265766723088562,0.2094221098957584,-0.1379577789694989,-0.2151533098284445,-0.2151533098284445
780,32,37,41,9,17,10,30,29,42,7,1.0806288153038608,-0.2691901814297064,-0.9264549870287312,-0.9960157950554744,-1.4297767406871709,-1.4502818035715783,-1.581514206031786,-1.6920257028403825,-1.942403312797358,-2.0467927238452504
781,19,1,28,24,17,14,9,15,37,42,-1.581514206031786,-1.6292350796536803,-1.7783628097220985,-1.9606300353612756,-2.2936077729468787,-2.4813935371874978,-2.632740429905744,-2.762605828173658,-2.981326498940672,-3.1491122189811205
